id;created_at;user_name;user_screen_name;user_followers_count;text;retweet_count;favorite_count;retweeted_status_retweet_count;retweeted_status_id;retweeted_status_favorite_count;retweeted_status_text;entities_hashtags_0_text;entities_hashtags_1_text;entities_hashtags_2_text;entities_hashtags_3_text;lang;user_location;coordinates_coordinates_0;coordinates_coordinates_1;place_country;place_country_code;place_full_name;place_id;place_name;place_place_type;id_area
843579661099712516;2017-03-19 21:47:18;7118a157cf09c92e5fa4daa0868e7703;f616a9489abfd02c7c14c0bc5bd74fa8;295;Gutted for Neymar unable to get on the scoresheet tonight with that stunning performance. This man will take us places. #BarçaValencia;0;0;;;;;BarçaValencia;;;;en;;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
843416840751796228;2017-03-19 11:00:19;71a6b6f094346a8832df801c8428ea06;8e6bd8faedc12af2780dbb2f6935b22d;1280;Overly happy with my academic/social performance this semester..alhamdulillah;0;0;;;;;;;;;en;;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
843187966281469952;2017-03-18 19:50:51;04d72f420bbab3811b24875222d8e3c9;5c57b297e8ce29deb5e4125e11cb9b0a;49;2-0, another crucial and great result for the cherries today, an outstanding performance from everybody.… https://t.co/6JbgWgMQEH;0;0;;;;;;;;;en;;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
840508776700604416;2017-03-11 10:24:42;9de198dfbcff3faf7cdab87ce71c9402;66d3d942a03135230f98c6d4a3d789ef;308;Fellow Climavore diners. Cooking performance @sharjahart #sharjahbiennial #marchmeet2017… https://t.co/e3FPxMScrC;0;0;;;;;sharjahbiennial;marchmeet2017;;;en;;55.38240071;25.35722455;United Arab Emirates;AE;Sharjah, United Arab Emirates;00ecb59b0dad186e;Sharjah;admin;
840549240480899072;2017-03-11 13:05:30;49026d0195ea074fd8b294b30bf054fe;26bd01372ead0f6536c6722059938bd2;147;The moment when you finally hear you're real calling 😅😍 #chef #RAC #beautyntelechubby… https://t.co/TDYBr9HkRf;0;0;;;;;chef;RAC;beautyntelechubby;;en;;55.36285014;25.11567869;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
869897856139878400;2017-05-31 12:46:25;95fe108c6eceb29734123434386d9bf0;b2660d5af8e732c3cf2e32d32dd8e127;8;@openshift what is your stance on running database (Postgres, Cassandra) inside OpenShift Origin for PRODUCTION environment?;0;0;;;;;;;;;en;;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
869231867312189440;2017-05-29 16:40:01;d8d1622b7367adf4546b59ccb46c3f22;d27ac578a4cc8edb7a73f9853ae49451;66;Big data analytics: What it is and why it matters https://t.co/fny4wyDu9F;0;0;;;;;;;;;en;;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
861663258264166400;2017-05-08 19:25:04;c0a8e72396730b9f232234ae6a1ffdb3;9d03f018c3e5f10fcab39ea6b7eccabb;246;2017 Predictions for #IOT #AI #BigData  https://t.co/DMptEnQcvQ;0;0;;;;;IOT;AI;BigData;;en;;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
864106938891726849;2017-05-15 13:15:23;95ba68f332396312ab8db884dfd3d279;93b20b9c6b8402b137b69453e371d5f6;2015;Agriculture is key water user. Publicly accessible database using satellite data will monitoring water use:… https://t.co/CPUBzBkM73;0;0;;;;;;;;;en;;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
840571009849794565;2017-03-11 14:32:00;49026d0195ea074fd8b294b30bf054fe;26bd01372ead0f6536c6722059938bd2;147;The moment when you finally hear your real calling 😅😍 #chef #RAC #beautyntelechubby #byenteOtso… https://t.co/TDYBr9HkRf;0;0;;;;;chef;RAC;beautyntelechubby;byenteOtso;en;;55.36285014;25.11567869;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
868749232207015936;2017-05-28 08:42:12;d55da8981e3ed030c8b5716eb8f0ad84;d38f52583f2ec4302b912037d05da8a5;403;The era of plug and play analytics is here. 0https://www.linkedin.com/hp/update/6274510287177641984 @BIdotcom @AnalyticsWeek;0;0;;;;;;;;;en;;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
844583619993751554;2017-03-22 16:16:41;2750fa967642cf70ed340667b8a16cca;0b7ed8943f805319be576e47111c386f;428;#TheWalkingDead s07e14. Laziest episode ever. All but the last 7 minutes pointless. Not worth tuning in week in week out.;0;0;;;;;TheWalkingDead;;;;en;;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
844829651679698946;2017-03-23 08:34:19;27d62bdfacc7ebcfa7ee155fd562419b;f8f863f70e10eee0c11c4ca5267698f6;91;#Oracle #MEOUG annual conference https://t.co/fXIro4HLrl;0;0;;;;;Oracle;MEOUG;;;en;;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
857544024269492225;2017-04-27 10:36:42;adc1ecdb7273ca72ea986a529db90a04;65a43366a66a31b78c146cdc92d141e4;172;I'm at Oracle in Dubai https://t.co/JmBsUt9ixB;0;0;;;;;;;;;en;baden-württemberg, deutschland;55.16110648;25.09378314;Vereinigte Arabische Emirate;AE;Dubai, Vereinigte Arabische Emirate;001907e868d06e24;Dubai;admin;
842002019112091650;2017-03-15 13:18:19;cf45cd28ca29db63886d44a6ba5c79f2;d0cc195973e66031ea7e4d3a79a920d3;6480;"Be our partner in achieving the leading level in government performance
https://t.co/3rR6kjIrSg
#rise_to_excellence https://t.co/ePnX88nDus";0;0;;;;;rise_to_excellence;;;;en;abu dhabi;;;الامارات العربية المتحدة;AE;أبوظبي, الامارات العربية المتحدة;00f24ae701a1207b;أبوظبي;admin;
844871013590482945;2017-03-23 11:18:41;cf45cd28ca29db63886d44a6ba5c79f2;d0cc195973e66031ea7e4d3a79a920d3;6495;Be our partner in achieving the leading level in government performance https://t.co/9hDlnBNVfa #Rise_to_excellence… https://t.co/DVT0WurX4V;0;0;;;;;;;;;en;abu dhabi;;;الامارات العربية المتحدة;AE;أبوظبي, الامارات العربية المتحدة;00f24ae701a1207b;أبوظبي;admin;
841721288850833408;2017-03-14 18:42:48;c1887baf3f54b5a3dec2e0befc725c60;32436c4ae7ad86c11f0349b21b37252f;46;"#THROWBACKWEEK ⏪🔙😜
Throwback to my performance at the #Dubai #Singing #Sensation with the song -… https://t.co/9ycpEU1plq";0;0;;;;;THROWBACKWEEK;Dubai;Singing;Sensation;en;dubai;55.22643845;25.18401925;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
852044020846964736;2017-04-12 06:21:39;6bd797757d57b06ada6d275f4a9e45aa;5f9661064356dbf6f4c5c4aa82684f9d;63;Schneider and IBM to present IOT, machine learning, cognitive analytics and finally predictive maintenance for pump… https://t.co/tjDEliAgM4;0;0;;;;;;;;;en;dubai;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
846000364826583040;2017-03-26 14:06:19;7b088c77ac2a72e8c5a904ab6b7ea80d;98e3530aa0aa66f0064c78aa888a801c;474;Yeah, if I were the Global Chief [anything] Officer of an agency, I'd also program Twitter to emit a random maxim from a database daily.;0;0;;;;;;;;;en;dubai;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
841723378306318337;2017-03-14 18:51:06;c1887baf3f54b5a3dec2e0befc725c60;32436c4ae7ad86c11f0349b21b37252f;46;"#THROWBACKWEEK ⏪🔙😜
Throwback to my performance at the #Dubai #Singing #Sensation with the song -… https://t.co/xBOEvrTCc9";0;0;;;;;THROWBACKWEEK;Dubai;Singing;Sensation;en;dubai;55.22643845;25.18401925;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
847793890929332224;2017-03-31 12:53:09;43ce0efbc4a226ec55f1f99061df76b2;c7717012fe08ff3d86f711c8a7f635f8;537;Hyper-personalize campaigns using analytics: 4 ways to increase customer spending https://t.co/A86PczTupr customer #rewards #uae #loyalty;0;0;;;;;rewards;uae;loyalty;;en;dubai;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
867461499006193665;2017-05-24 19:25:12;8b112a45474dc32464af2501fce24e71;6bdaf0866c128521d423522c0836f26f;730;@Support can you explain why our analytics are all over the place? thanks;0;0;;;;;;;;;en;dubai uae;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
854797327516749824;2017-04-19 20:42:18;a90aae16d4512c75cda6ab1e2762ea25;36659c8ec679229b6e1d0de170b4e711;280;"""Hmm African buoy, what do Trump do now?"" 😂 #ThatJamaicanAccentTho https://t.co/Q76X38SlGl";0;0;;;;;ThatJamaicanAccentTho;;;;en;dubai, united arab emirates;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
844840908927332352;2017-03-23 09:19:03;c0b0e3d7bd3c0d30227c96f20d3b76a3;519ccdf504d3defc3a7e739a117846c9;572;Finishing term 2 with energy! 🙈 https://t.co/8fG5xsyTuO;0;0;;;;;;;;;en;dubai, united arab emirates;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
872378340677746688;2017-06-07 09:02:59;e81803137efe77375f458a386ba45d2e;fd0e044919e601e416aa4ac00cd4a929;46;Oracle Digital launch in Dubai is on! #oracledigital #Oracle https://t.co/RtdNf4m8F2;0;0;;;;;oracledigital;Oracle;;;en;hlavní město praha;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
846497856974471168;2017-03-27 23:03:10;27f20bbd0eeede0f007451a08fb9844b;3a87bed8cfe5a40ee9c007e73761e7c4;17214;"@TheRealPCB  

Yes
Pakistan won #WIvPAK by 6 wickets but you need to closely monitor the poor performance of @iamAhmadshahzad

#askahmed";0;0;;;;;WIvPAK;askahmed;;;en;دبي, الامارات العربية المتحدة;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
841215983821938688;2017-03-13 09:14:54;27f20bbd0eeede0f007451a08fb9844b;3a87bed8cfe5a40ee9c007e73761e7c4;17174;"@rrbpk @JuttMusawar @iamAhmadshahzad replying from my other account

see his performance in last 9 matches
his aver… https://t.co/XvuJkoRsF2";0;0;;;;;;;;;en;دبي, الامارات العربية المتحدة;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
846088315493367808;2017-03-26 19:55:48;27f20bbd0eeede0f007451a08fb9844b;3a87bed8cfe5a40ee9c007e73761e7c4;17210;"#askahmed What a great performance by @iamAhmadshahzad
his today's performance yet again proved him the worst choice for Pakistani Team";0;0;;;;;askahmed;;;;en;دبي, الامارات العربية المتحدة;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
858951296652640256;2017-05-01 07:48:42;1d9b042dd0289c498c96a90d4d8818d1;8f85e61f051f65417b62358008779bc9;44;Came across these guys earlier @Ceniqueltd - really liked their Anonymous Video Analytics (AVA) very cool tech!;0;0;;;;;;;;;en;;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
840811097863180289;2017-03-12 06:26:01;e6410455c64a48153a4a89358ce276e0;a409918baeeb0b035c04078853e156ae;1317;Director of @ITU's Telecommunication Standardization Bureau, @chaesub, speaks at @TheUAETRA press conference in… https://t.co/30Lec7yhMN;0;0;;;;;;;;;en;;;;الامارات العربية المتحدة;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
862359198738382852;2017-05-10 17:30:29;62a8191aee983311262ddff6a4b640df;1dbd026ea61a5e414c99bd1ea004e1b6;207;@puf hey, how would you go about making the database model for a flight, hotel searcher in firebase?;0;0;;;;;;;;;en;argentina;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
845568920488693761;2017-03-25 09:31:55;4f13b3914aea252bda0d0281a83cf420;03ebaf90986bd4e99824a46607994637;1227;A complete financial look at @oracle's cloud numbers https://t.co/1UMUQcviNY  #oracle #cloud #IaaS #PaaS #SaaS;0;0;;;;;oracle;cloud;IaaS;PaaS;en;argentina and us;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
852125999122788352;2017-04-12 11:47:24;4f13b3914aea252bda0d0281a83cf420;03ebaf90986bd4e99824a46607994637;1244;I think it is a great way to increase productivity #HCMWorld #chatbots #oracle #cloud #dev #tech https://t.co/IAKTo8BTrj;0;0;;;;;HCMWorld;chatbots;oracle;cloud;en;argentina and us;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
844272894813360128;2017-03-21 19:41:58;4f13b3914aea252bda0d0281a83cf420;03ebaf90986bd4e99824a46607994637;1227;See you at @COLLAB_OAUG #C17LV #cloud #oracle #usergroups #power #users #experience https://t.co/PLTwLpaN9W;0;0;;;;;C17LV;cloud;oracle;usergroups;en;argentina and us;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
857215944896237569;2017-04-26 12:53:02;4f13b3914aea252bda0d0281a83cf420;03ebaf90986bd4e99824a46607994637;1247;Important definitions at #SuiteWorld17 on @oracle strategy for @NetSuite #cloud #tech https://t.co/mf6X3h9ETn;0;0;;;;;SuiteWorld17;cloud;tech;;en;argentina and us;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
845748112660611072;2017-03-25 21:23:57;4f13b3914aea252bda0d0281a83cf420;03ebaf90986bd4e99824a46607994637;1230;Look forward meeting you at @IT_Convergence booth in #C17LV @COLLAB_OAUG @OAUG1 #cloud #oracle #digital #iot https://t.co/Z22jldFQdz;0;0;;;;;C17LV;cloud;oracle;digital;en;argentina and us;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
870310103391637507;2017-06-01 16:04:32;4f13b3914aea252bda0d0281a83cf420;03ebaf90986bd4e99824a46607994637;1260;So true! #UX #ideas #startup #Entrepreneurship https://t.co/e9IEqy7IK4;0;0;;;;;UX;ideas;startup;Entrepreneurship;en;argentina and us;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
852567114527518721;2017-04-13 17:00:14;bad36baef1beeabb45715c255f972d73;6393d1b23ddbfdf567d2f149b74b8172;361;@cdaffara @penzoiders @nodeweaver @opennebula @LizardFS Any experience with the enterprise database douchebag?;0;0;;;;;;;;;en;asuncion, paraguay;;;Argentina;AR;Formosa, Argentina;1d23c6309ee6decf;Formosa;admin;
854036824360181763;2017-04-17 18:20:20;b53d69a438d76fbe83b347a44df78161;a3173aafa9bae62e9f2edc234ce74be6;459;"Life happens in the narratives we tell one another
#storytelling #bigdata #creativedata #brand";0;0;;;;;storytelling;bigdata;creativedata;brand;en;buenos aires city region;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
854011553506615296;2017-04-17 16:39:55;b53d69a438d76fbe83b347a44df78161;a3173aafa9bae62e9f2edc234ce74be6;458;"The Irresistible Power of Storytelling as a Strategic Business Tool
https://t.co/xf9IjpgJGV #business #bigdata #creativedata #storytelling";0;0;;;;;business;bigdata;creativedata;storytelling;en;buenos aires city region;;;Argentina;AR;Buenos Aires City Region, Argentina;1ed82be977be0cfa;Buenos Aires City Region;admin;
854008888697511936;2017-04-17 16:29:20;b53d69a438d76fbe83b347a44df78161;a3173aafa9bae62e9f2edc234ce74be6;457;"https://t.co/v2P4K0PBlY
Why Your Brain Loves Good Storytelling #storytelling #Creative #bigdata #creativedata… https://t.co/jzGbIUD3pz";0;0;;;;;storytelling;Creative;bigdata;creativedata;en;buenos aires city region;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
858094140516696065;2017-04-28 23:02:40;0db9229eb0901a14dfca203cc4fdcf90;d0328e2a1dfe2fa8f28329123161d1f2;860;OLTP application design should not follow from analytics requirements.;0;0;;;;;;;;;en;buenos aires, argentina;;;Argentina;AR;Buenos Aires City Region, Argentina;1ed82be977be0cfa;Buenos Aires City Region;admin;
863965302148739072;2017-05-15 03:52:34;0db9229eb0901a14dfca203cc4fdcf90;d0328e2a1dfe2fa8f28329123161d1f2;858;"«No (A)GPL license.  This license basically requires any code that links with the database to be open sourced.»

jesus fucking christ.

no.";0;0;;;;;;;;;en;buenos aires, argentina;;;Argentina;AR;Buenos Aires City Region, Argentina;1ed82be977be0cfa;Buenos Aires City Region;admin;
842942926242091009;2017-03-18 03:37:09;6ed9c507192ddba25959f0c5fcc13914;762f53b1d46d267f1116efb5ac9a9782;115;"BTS - FULL PERFORMANCE 😎🔥

#KconMexico
https://t.co/zIBcCEr2EH";0;0;;;;;KconMexico;;;;en;buenos aires, argentina;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
841328461830590465;2017-03-13 16:41:51;c1f76c94e1e05e2bdab9cafeb697dc1d;d435e47155fdeb40e0462c841803910c;1430;@TwistdOlivr @paulmac708 Beautiful film, awesome performance.;0;0;;;;;;;;;en;buenos aires, argentina;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
879536940747567108;2017-06-27 03:08:42;abb961a46ccb6bb21a293a2194b5febd;1849d8dc8d09ea4d15f12b8c3981e7eb;1051;@Surrey_Atheist @ArminNavabi Armin is the oracle and his Twitter feed is our Delphi.;0;0;;;;;;;;;en;buenos aires, argentina;;;Argentina;AR;Buenos Aires City Region, Argentina;1ed82be977be0cfa;Buenos Aires City Region;admin;
843281843571122180;2017-03-19 02:03:53;2287935d1b25da071facc9ae112a4eae;0291437c535a8d9652b6b5a91eb9f274;20;@BNPPARIBASOPEN @Oracle @OracleTennis @USCMensTennis @PurdueMT @TennisBaylor @BaylorMTennis thanks for let me know 😉😉;0;0;;;;;;;;;en;calamuchita.cba;;;Argentina;AR;Córdoba, Argentina;0b79f7e718cb54b9;Córdoba;admin;
864530997299351554;2017-05-16 17:20:26;8301e56a5f3ced2944865a110383c26e;70e488907eaa4e20d8aadf040dbb02f9;12319;"@Sargon_of_Akkad Did you know that you're on a Swedish Gov database for ""hatred and incitement against migrants, wo… https://t.co/BAKOg6UGEG";0;0;;;;;;;;;en;fema camp, argentina ;;;Argentina;AR;Buenos Aires City Region, Argentina;1ed82be977be0cfa;Buenos Aires City Region;admin;
864543259481296898;2017-05-16 18:09:10;8301e56a5f3ced2944865a110383c26e;70e488907eaa4e20d8aadf040dbb02f9;12329;In light of being put on Sweden's govt database for problematic shitlords, I've decided to celebrate with a meme. https://t.co/cEEND6mt6H;0;0;;;;;;;;;en;fema camp, argentina ;;;Argentina;AR;Buenos Aires City Region, Argentina;1ed82be977be0cfa;Buenos Aires City Region;admin;
865030035236954113;2017-05-18 02:23:26;8301e56a5f3ced2944865a110383c26e;70e488907eaa4e20d8aadf040dbb02f9;12724;"@IAmJamesTheBond I know and thank you!

https://t.co/qLuz92kB2B";0;0;;;;;;;;;en;fema camp, argentina ;;;Argentina;AR;Buenos Aires City Region, Argentina;1ed82be977be0cfa;Buenos Aires City Region;admin;
864536338158243841;2017-05-16 17:41:39;8301e56a5f3ced2944865a110383c26e;70e488907eaa4e20d8aadf040dbb02f9;12326;"Even PewDiePie is on the Swedish Gov database for hateful trolls. LMAO 

https://t.co/70HMTnzDnF https://t.co/1zp10WU8tu";0;0;;;;;;;;;en;fema camp, argentina ;;;Argentina;AR;Buenos Aires City Region, Argentina;1ed82be977be0cfa;Buenos Aires City Region;admin;
846147274313007104;2017-03-26 23:50:05;94de7c169924b9702ca810944ce3d936;749e0b259daf26d8aab82f885faa10f8;198;Fine tuning #loslaurelespolo #argentina #areco #polo @ San Antonio de Areco https://t.co/jnE5Zo7bqb;0;0;;;;;loslaurelespolo;argentina;areco;polo;en;london;-59.46666667;-34.25;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
858047435515584524;2017-04-28 19:57:05;a12084a22f688407c735c2a55f790b6c;ea7fa63ff8c87eeb3e90c8c5e40480da;13749;".@MicaViciconte RT ARRIBAAAAAAAAAA`
Twitter Web Analytics";0;0;;;;;;;;;en;mica diosa vos roñosa;;;Argentina;AR;Corrientes, Argentina;6591282d67e31598;Corrientes;admin;
844296524985196545;2017-03-21 21:15:52;7fa24462ae0f2ce776224c48aef9c574;87efa7bd7513a9237c0943bfc3010bcc;487;"@OfficialMarkO Good evening Mr Marky! 
How come I didnt see this tweet, I dont know,ahh!😫
Finally, we could see that performance on TV USA👏👏";0;0;;;;;;;;;en;very far away;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
844060861916430336;2017-03-21 05:39:26;e6717e2aba957fad023f825594111df9;248c81bebe7e4ce7ae77c52e0a0d2b7f;1661;me watching the performance of Normani and Val again on youtube: https://t.co/h40xKYDwbi;0;0;;;;;;;;;en;arg26/6 • fsog • mani/6 • lali;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
844059655735250944;2017-03-21 05:34:38;e6717e2aba957fad023f825594111df9;248c81bebe7e4ce7ae77c52e0a0d2b7f;1661;"me waiting to see the next performance of Normani and Val:
#TeamValMani https://t.co/u23Yz7whOl";0;0;;;;;TeamValMani;;;;en;arg26/6 • fsog • mani/6 • lali;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
843337174540009472;2017-03-19 05:43:45;2265032dafc59633aceace6a51374e72;37d79cd97f500a62cfa61f4adeaa779b;2798;here´s a loop of b.a.p doing THAT thing in the WAKE ME UP performance https://t.co/HoXIEYRapj;0;0;;;;;;;;;en;somewhere watching kdramas;;;Argentina;AR;Buenos Aires, Argentina;4afa2757051c5192;Buenos Aires;admin;
841967031616475136;2017-03-15 10:59:17;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;5808;"VERY #CLEAR
#disruption!
b3 #disruptive!
b3 #change #agent!
#Leadership
#marketer
#analytics
#innovation… https://t.co/vFPmh7DhBf";0;0;;;;;CLEAR;disruption;disruptive;change;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
877546061828673537;2017-06-21 15:17:39;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6516;"IF YOU ARE ...
#Entrepreneur
#Datascientists
#SMM
#Saas
#Analytics #Leadership
#Director
#Mentors
#Marketers
#CMO… https://t.co/RdFQDlQg13";0;0;;;;;Entrepreneur;Datascientists;SMM;Saas;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
877142285812736005;2017-06-20 12:33:12;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6506;"TO #CLIMB the BATTEN
#Executive
#Director
#Marketer
#Analytics
#Developers
#Entrepreneur
#SAP
#Saas
#Datascientists… https://t.co/F5AFuGFS2x";0;0;;;;;CLIMB;Executive;Director;Marketer;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
860847033808236547;2017-05-06 13:21:41;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6237;"IT IS SO #OBVIOUS...
#Leaders
#CEO
#Entrepreneurs
#Directors
#Executives
#remotework
#GIS
#Developers
#Analytics… https://t.co/NuvH9ItyQn";0;0;;;;;OBVIOUS;Leaders;CEO;Entrepreneurs;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
879296104902385664;2017-06-26 11:11:42;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6549;"VERY #CLEAR
#disruption!
b3 #disruptive!
b3 #changeagent!
#Leadership
#marketer
#analytics
#innovation… https://t.co/daYnY9WyNr";0;0;;;;;CLEAR;disruption;disruptive;changeagent;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
878699442509148160;2017-06-24 19:40:47;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6551;"TO #CLIMB the #BATTEN
#Executive
#Director
#Marketer
#Analytics
#Developers
#Entrepreneur
#SAP
#Saas… https://t.co/7vx7wTqxz5";0;0;;;;;CLIMB;BATTEN;Executive;Director;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
878347303320510464;2017-06-23 20:21:30;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6542;"The BEST #TIME...
#Entrepreneur
#Development
#Marketer
#SAP
#Datascientists #CMO
#Leaders
#Analytics
#Remotework… https://t.co/H6dqH6dfmm";0;0;;;;;TIME;Entrepreneur;Development;Marketer;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
877846138325303296;2017-06-22 11:10:03;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6517;"#FORGING EVERY DAY
#CEO
#Leadership
#Entrepreneur
#Developers
#CMO
#Director
#Analytics #SEM
#Datascientists… https://t.co/Udkx9qQMw9";0;0;;;;;FORGING;CEO;Leadership;Entrepreneur;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
872825803347767298;2017-06-08 14:41:02;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6461;"#FORGING EVERY DAY
#CEO
#Leadership
#Entrepreneur
#Developers
#CMO #Director
#Analytics
#SEM
#Datascientists… https://t.co/xOlNK36QE4";0;0;;;;;FORGING;CEO;Leadership;Entrepreneur;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
872481274870583296;2017-06-07 15:52:00;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6453;"#STATUSQUO
WHAT?!
#Leaders
#Mentor
#Marketers
#Entrepreneurs
#Datascientists
#Saas #Analytics
#CMO
#Developers… https://t.co/VuPQFNWJNb";0;0;;;;;STATUSQUO;Leaders;Mentor;Marketers;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
872409974412111872;2017-06-07 11:08:41;0772b359f6fe2426c015cd79cd5cf079;ca93fb738d8c3bcc46d4b0d6b034a18f;6448;"VERY #CLEAR
#disruption!
b3 #disruptive!
b3 #changeagent!
#Leadership
#marketer
#analytics
#innovation… https://t.co/rohBkkV72T";0;0;;;;;CLEAR;disruption;disruptive;changeagent;en;üt: -27.784,-64.263 to global;;;Argentina;AR;Santiago del Estero, Argentina;0ef5d7bb520a036f;Santiago del Estero;admin;
